;time;customer;location
23764;16:52:00;Christine Nolan;checkout and leave
23765;16:52:00;Helen Evans;checkout and leave
23766;16:52:00;Dawn Wright;spices
23767;16:52:00;Darius Coffey;spices
23768;16:52:00;Catherine Ross;checkout and leave
23769;16:52:00;Deanna Moore;drinks
23770;16:52:00;Eric Williams;spices
23771;16:52:00;Kelly Foster;checkout and leave
23772;16:52:00;Caitlin Scott;checkout and leave
23773;16:52:00;Emily Murphy;dairy
23774;16:52:00;Ronald Sanders;dairy
23775;16:52:00;Holly Sanchez;fruit
23776;16:52:00;Sierra Coleman;fruit
23777;16:52:00;Stephanie Stanton;checkout and leave
23778;16:52:00;Patrick Fernandez;dairy
23779;16:52:00;Jennifer Baldwin;drinks
23780;16:52:00;James Brock;drinks
23781;16:52:00;Daniel Alvarado;spices
23782;16:52:00;Glenn Nicholson;spices
23783;16:52:00;Christopher Fox;drinks
23784;16:52:00;Tina Sullivan;spices
23785;16:52:00;Arthur Gonzalez;drinks
23786;16:52:00;Wendy Solis;drinks
23787;16:52:00;Stephanie Taylor;dairy
23788;16:52:00;Michael Mcintosh;entrance
23789;16:52:00;Heather Hutchinson;entrance
23790;16:52:00;Paula Roberts;entrance
23791;16:52:00;Jessica Williams;entrance
23792;16:52:00;Michael Allen;entrance
23793;16:52:00;Rachel Robinson;entrance
23794;16:52:00;Donald Warren;entrance
23795;16:53:00;Anna Santos DDS;checkout and leave
23796;16:53:00;Daniel Jones;spices
23797;16:53:00;Andrew Thompson;fruit
23798;16:53:00;Lisa Wilson;fruit
23799;16:53:00;Ashley Hernandez;dairy
23800;16:53:00;Elizabeth Reyes MD;checkout and leave
23801;16:53:00;Julie Marshall;checkout and leave
23802;16:53:00;James Morton;fruit
23803;16:53:00;Brian Davidson;dairy
23804;16:53:00;Joseph Crawford;fruit
23805;16:53:00;Barbara Gutierrez;drinks
23806;16:53:00;Austin Baker;drinks
23807;16:53:00;Ashley Stafford;fruit
23808;16:53:00;James Dyer;fruit
23809;16:53:00;Jamie Cain;checkout and leave
23810;16:53:00;Ronald Parker;drinks
23811;16:53:00;Jason Garcia;checkout and leave
23812;16:53:00;Helen Evans;checkout and leave
23813;16:53:00;Dawn Wright;dairy
23814;16:53:00;Darius Coffey;dairy
23815;16:53:00;Deanna Moore;dairy
23816;16:53:00;Eric Williams;fruit
23817;16:53:00;Caitlin Scott;checkout and leave
23818;16:53:00;Emily Murphy;fruit
23819;16:53:00;Ronald Sanders;dairy
23820;16:53:00;Holly Sanchez;drinks
23821;16:53:00;Sierra Coleman;dairy
23822;16:53:00;Patrick Fernandez;dairy
23823;16:53:00;Jennifer Baldwin;dairy
23824;16:53:00;James Brock;dairy
23825;16:53:00;Daniel Alvarado;fruit
23826;16:53:00;Glenn Nicholson;drinks
23827;16:53:00;Christopher Fox;dairy
23828;16:53:00;Tina Sullivan;dairy
23829;16:53:00;Arthur Gonzalez;fruit
23830;16:53:00;Wendy Solis;drinks
23831;16:53:00;Stephanie Taylor;dairy
23832;16:53:00;Michael Mcintosh;spices
23833;16:53:00;Heather Hutchinson;spices
23834;16:53:00;Paula Roberts;fruit
23835;16:53:00;Jessica Williams;spices
23836;16:53:00;Michael Allen;dairy
23837;16:53:00;Rachel Robinson;spices
23838;16:53:00;Donald Warren;spices
23839;16:53:00;Kevin Doyle;entrance
23840;16:53:00;Jennifer Bradshaw;entrance
23841;16:53:00;Anna Matthews;entrance
23842;16:53:00;Sarah Lewis;entrance
23843;16:53:00;Robert Sullivan;entrance
23844;16:54:00;Daniel Jones;fruit
23845;16:54:00;Andrew Thompson;drinks
23846;16:54:00;Lisa Wilson;fruit
23847;16:54:00;Ashley Hernandez;checkout and leave
23848;16:54:00;Julie Marshall;checkout and leave
23849;16:54:00;James Morton;dairy
23850;16:54:00;Brian Davidson;fruit
23851;16:54:00;Joseph Crawford;dairy
23852;16:54:00;Barbara Gutierrez;checkout and leave
23853;16:54:00;Austin Baker;fruit
23854;16:54:00;Ashley Stafford;fruit
23855;16:54:00;James Dyer;dairy
23856;16:54:00;Ronald Parker;dairy
23857;16:54:00;Helen Evans;checkout and leave
23858;16:54:00;Dawn Wright;drinks
23859;16:54:00;Darius Coffey;dairy
23860;16:54:00;Deanna Moore;dairy
23861;16:54:00;Eric Williams;dairy
23862;16:54:00;Emily Murphy;fruit
23863;16:54:00;Ronald Sanders;fruit
23864;16:54:00;Holly Sanchez;fruit
23865;16:54:00;Sierra Coleman;dairy
23866;16:54:00;Patrick Fernandez;drinks
23867;16:54:00;Jennifer Baldwin;fruit
23868;16:54:00;James Brock;drinks
23869;16:54:00;Daniel Alvarado;dairy
23870;16:54:00;Glenn Nicholson;fruit
23871;16:54:00;Christopher Fox;fruit
23872;16:54:00;Tina Sullivan;dairy
23873;16:54:00;Arthur Gonzalez;checkout and leave
23874;16:54:00;Wendy Solis;spices
23875;16:54:00;Stephanie Taylor;spices
23876;16:54:00;Michael Mcintosh;drinks
23877;16:54:00;Heather Hutchinson;checkout and leave
23878;16:54:00;Paula Roberts;dairy
23879;16:54:00;Jessica Williams;checkout and leave
23880;16:54:00;Michael Allen;spices
23881;16:54:00;Rachel Robinson;checkout and leave
23882;16:54:00;Donald Warren;checkout and leave
23883;16:54:00;Kevin Doyle;spices
23884;16:54:00;Jennifer Bradshaw;fruit
23885;16:54:00;Anna Matthews;dairy
23886;16:54:00;Sarah Lewis;drinks
23887;16:54:00;Robert Sullivan;spices
23888;16:54:00;Scott Nguyen;entrance
23889;16:54:00;Brianna Horn;entrance
23890;16:54:00;Brenda Gibson;entrance
23891;16:54:00;Valerie Meza DDS;entrance
23892;16:55:00;Daniel Jones;fruit
23893;16:55:00;Andrew Thompson;checkout and leave
23894;16:55:00;Lisa Wilson;fruit
23895;16:55:00;Julie Marshall;checkout and leave
23896;16:55:00;James Morton;checkout and leave
23897;16:55:00;Brian Davidson;dairy
23898;16:55:00;Joseph Crawford;dairy
23899;16:55:00;Austin Baker;spices
23900;16:55:00;Ashley Stafford;drinks
23901;16:55:00;James Dyer;dairy
23902;16:55:00;Ronald Parker;dairy
23903;16:55:00;Dawn Wright;fruit
23904;16:55:00;Darius Coffey;drinks
23905;16:55:00;Deanna Moore;drinks
23906;16:55:00;Eric Williams;fruit
23907;16:55:00;Emily Murphy;checkout and leave
23908;16:55:00;Ronald Sanders;fruit
23909;16:55:00;Holly Sanchez;drinks
23910;16:55:00;Sierra Coleman;drinks
23911;16:55:00;Patrick Fernandez;fruit
23912;16:55:00;Jennifer Baldwin;checkout and leave
23913;16:55:00;James Brock;fruit
23914;16:55:00;Daniel Alvarado;fruit
23915;16:55:00;Glenn Nicholson;fruit
23916;16:55:00;Christopher Fox;drinks
23917;16:55:00;Tina Sullivan;fruit
23918;16:55:00;Wendy Solis;drinks
23919;16:55:00;Stephanie Taylor;fruit
23920;16:55:00;Michael Mcintosh;drinks
23921;16:55:00;Paula Roberts;fruit
23922;16:55:00;Michael Allen;fruit
23923;16:55:00;Donald Warren;checkout and leave
23924;16:55:00;Kevin Doyle;fruit
23925;16:55:00;Jennifer Bradshaw;checkout and leave
23926;16:55:00;Anna Matthews;dairy
23927;16:55:00;Sarah Lewis;checkout and leave
23928;16:55:00;Robert Sullivan;dairy
23929;16:55:00;Scott Nguyen;fruit
23930;16:55:00;Brianna Horn;spices
23931;16:55:00;Brenda Gibson;spices
23932;16:55:00;Valerie Meza DDS;drinks
23933;16:55:00;Anthony Williams;entrance
23934;16:56:00;Daniel Jones;drinks
23935;16:56:00;Lisa Wilson;fruit
23936;16:56:00;James Morton;checkout and leave
23937;16:56:00;Brian Davidson;fruit
23938;16:56:00;Joseph Crawford;fruit
23939;16:56:00;Austin Baker;dairy
23940;16:56:00;Ashley Stafford;spices
23941;16:56:00;James Dyer;spices
23942;16:56:00;Ronald Parker;drinks
23943;16:56:00;Dawn Wright;dairy
23944;16:56:00;Darius Coffey;dairy
23945;16:56:00;Deanna Moore;drinks
23946;16:56:00;Eric Williams;fruit
23947;16:56:00;Ronald Sanders;fruit
23948;16:56:00;Holly Sanchez;fruit
23949;16:56:00;Sierra Coleman;fruit
23950;16:56:00;Patrick Fernandez;spices
23951;16:56:00;James Brock;drinks
23952;16:56:00;Daniel Alvarado;drinks
23953;16:56:00;Glenn Nicholson;dairy
23954;16:56:00;Christopher Fox;spices
23955;16:56:00;Tina Sullivan;dairy
23956;16:56:00;Wendy Solis;drinks
23957;16:56:00;Stephanie Taylor;checkout and leave
23958;16:56:00;Michael Mcintosh;checkout and leave
23959;16:56:00;Paula Roberts;spices
23960;16:56:00;Michael Allen;spices
23961;16:56:00;Kevin Doyle;spices
23962;16:56:00;Anna Matthews;dairy
23963;16:56:00;Robert Sullivan;spices
23964;16:56:00;Scott Nguyen;dairy
23965;16:56:00;Brianna Horn;dairy
23966;16:56:00;Brenda Gibson;fruit
23967;16:56:00;Valerie Meza DDS;dairy
23968;16:56:00;Anthony Williams;spices
23969;16:56:00;Hannah Brady;entrance
23970;16:56:00;Chase Kidd;entrance
23971;16:56:00;Jessica Hill;entrance
23972;16:56:00;Erin Forbes;entrance
23973;16:56:00;Sean Barr;entrance
23974;16:56:00;Ronald Mendez;entrance
23975;16:57:00;Daniel Jones;fruit
23976;16:57:00;Lisa Wilson;checkout and leave
23977;16:57:00;Brian Davidson;drinks
23978;16:57:00;Joseph Crawford;dairy
23979;16:57:00;Austin Baker;fruit
23980;16:57:00;Ashley Stafford;fruit
23981;16:57:00;James Dyer;dairy
23982;16:57:00;Ronald Parker;checkout and leave
23983;16:57:00;Dawn Wright;dairy
23984;16:57:00;Darius Coffey;dairy
23985;16:57:00;Deanna Moore;dairy
23986;16:57:00;Eric Williams;checkout and leave
23987;16:57:00;Ronald Sanders;fruit
23988;16:57:00;Holly Sanchez;dairy
23989;16:57:00;Sierra Coleman;dairy
23990;16:57:00;Patrick Fernandez;dairy
23991;16:57:00;James Brock;drinks
23992;16:57:00;Daniel Alvarado;fruit
23993;16:57:00;Glenn Nicholson;fruit
23994;16:57:00;Christopher Fox;dairy
23995;16:57:00;Tina Sullivan;drinks
23996;16:57:00;Wendy Solis;spices
23997;16:57:00;Michael Mcintosh;checkout and leave
23998;16:57:00;Paula Roberts;drinks
23999;16:57:00;Michael Allen;dairy
24000;16:57:00;Kevin Doyle;fruit
24001;16:57:00;Anna Matthews;dairy
24002;16:57:00;Robert Sullivan;checkout and leave
24003;16:57:00;Scott Nguyen;dairy
24004;16:57:00;Brianna Horn;fruit
24005;16:57:00;Brenda Gibson;dairy
24006;16:57:00;Valerie Meza DDS;dairy
24007;16:57:00;Anthony Williams;dairy
24008;16:57:00;Hannah Brady;fruit
24009;16:57:00;Chase Kidd;spices
24010;16:57:00;Jessica Hill;dairy
24011;16:57:00;Erin Forbes;dairy
24012;16:57:00;Sean Barr;fruit
24013;16:57:00;Ronald Mendez;dairy
24014;16:57:00;Jamie Costa;entrance
24015;16:57:00;Tara Smith;entrance
24016;16:57:00;Sherri Pope;entrance
24017;16:58:00;Daniel Jones;spices
24018;16:58:00;Brian Davidson;checkout and leave
24019;16:58:00;Joseph Crawford;dairy
24020;16:58:00;Austin Baker;spices
24021;16:58:00;Ashley Stafford;drinks
24022;16:58:00;James Dyer;fruit
24023;16:58:00;Dawn Wright;spices
24024;16:58:00;Darius Coffey;dairy
24025;16:58:00;Deanna Moore;spices
24026;16:58:00;Ronald Sanders;drinks
24027;16:58:00;Holly Sanchez;spices
24028;16:58:00;Sierra Coleman;drinks
24029;16:58:00;Patrick Fernandez;drinks
24030;16:58:00;James Brock;drinks
24031;16:58:00;Daniel Alvarado;checkout and leave
24032;16:58:00;Glenn Nicholson;dairy
24033;16:58:00;Christopher Fox;fruit
24034;16:58:00;Tina Sullivan;checkout and leave
24035;16:58:00;Wendy Solis;drinks
24036;16:58:00;Paula Roberts;checkout and leave
24037;16:58:00;Michael Allen;drinks
24038;16:58:00;Kevin Doyle;spices
24039;16:58:00;Anna Matthews;checkout and leave
24040;16:58:00;Scott Nguyen;drinks
24041;16:58:00;Brianna Horn;drinks
24042;16:58:00;Brenda Gibson;fruit
24043;16:58:00;Valerie Meza DDS;fruit
24044;16:58:00;Anthony Williams;dairy
24045;16:58:00;Hannah Brady;fruit
24046;16:58:00;Chase Kidd;checkout and leave
24047;16:58:00;Jessica Hill;drinks
24048;16:58:00;Erin Forbes;spices
24049;16:58:00;Sean Barr;drinks
24050;16:58:00;Ronald Mendez;dairy
24051;16:58:00;Jamie Costa;dairy
24052;16:58:00;Tara Smith;spices
24053;16:58:00;Sherri Pope;fruit
24054;16:58:00;Raven Martinez;entrance
24055;16:59:00;Daniel Jones;drinks
24056;16:59:00;Joseph Crawford;fruit
24057;16:59:00;Austin Baker;dairy
24058;16:59:00;Ashley Stafford;drinks
24059;16:59:00;James Dyer;dairy
24060;16:59:00;Dawn Wright;drinks
24061;16:59:00;Darius Coffey;dairy
24062;16:59:00;Deanna Moore;dairy
24063;16:59:00;Ronald Sanders;spices
24064;16:59:00;Holly Sanchez;fruit
24065;16:59:00;Sierra Coleman;dairy
24066;16:59:00;Patrick Fernandez;drinks
24067;16:59:00;James Brock;drinks
24068;16:59:00;Glenn Nicholson;drinks
24069;16:59:00;Christopher Fox;checkout and leave
24070;16:59:00;Wendy Solis;fruit
24071;16:59:00;Michael Allen;fruit
24072;16:59:00;Kevin Doyle;fruit
24073;16:59:00;Scott Nguyen;spices
24074;16:59:00;Brianna Horn;fruit
24075;16:59:00;Brenda Gibson;fruit
24076;16:59:00;Valerie Meza DDS;fruit
24077;16:59:00;Anthony Williams;fruit
24078;16:59:00;Hannah Brady;dairy
24079;16:59:00;Jessica Hill;fruit
24080;16:59:00;Erin Forbes;fruit
24081;16:59:00;Sean Barr;drinks
24082;16:59:00;Ronald Mendez;fruit
24083;16:59:00;Jamie Costa;spices
24084;16:59:00;Tara Smith;drinks
24085;16:59:00;Sherri Pope;spices
24086;16:59:00;Raven Martinez;dairy
24087;16:59:00;James Taylor;entrance
24088;16:59:00;Mary Hull;entrance
24089;16:59:00;Angela Jordan;entrance
24090;16:59:00;Larry Thomas;entrance
24091;17:00:00;Daniel Jones;dairy
24092;17:00:00;Joseph Crawford;fruit
24093;17:00:00;Austin Baker;drinks
24094;17:00:00;Ashley Stafford;drinks
24095;17:00:00;James Dyer;dairy
24096;17:00:00;Dawn Wright;spices
24097;17:00:00;Darius Coffey;checkout and leave
24098;17:00:00;Deanna Moore;dairy
24099;17:00:00;Ronald Sanders;fruit
24100;17:00:00;Holly Sanchez;dairy
24101;17:00:00;Sierra Coleman;fruit
24102;17:00:00;Patrick Fernandez;drinks
24103;17:00:00;James Brock;dairy
24104;17:00:00;Glenn Nicholson;spices
24105;17:00:00;Wendy Solis;spices
24106;17:00:00;Michael Allen;fruit
24107;17:00:00;Kevin Doyle;dairy
24108;17:00:00;Scott Nguyen;dairy
24109;17:00:00;Brianna Horn;fruit
24110;17:00:00;Brenda Gibson;fruit
24111;17:00:00;Valerie Meza DDS;fruit
24112;17:00:00;Anthony Williams;dairy
24113;17:00:00;Hannah Brady;fruit
24114;17:00:00;Jessica Hill;checkout and leave
24115;17:00:00;Erin Forbes;dairy
24116;17:00:00;Sean Barr;fruit
24117;17:00:00;Ronald Mendez;checkout and leave
24118;17:00:00;Jamie Costa;drinks
24119;17:00:00;Tara Smith;checkout and leave
24120;17:00:00;Sherri Pope;drinks
24121;17:00:00;Raven Martinez;dairy
24122;17:00:00;James Taylor;drinks
24123;17:00:00;Mary Hull;spices
24124;17:00:00;Angela Jordan;drinks
24125;17:00:00;Larry Thomas;drinks
24126;17:00:00;Justin Chavez;entrance
24127;17:00:00;Susan Floyd;entrance
24128;17:00:00;Rachel Fowler;entrance
24129;17:00:00;Justin Robinson;entrance
24130;17:00:00;Mark Vance;entrance
24131;17:00:00;Nancy Gardner;entrance
24132;17:00:00;April Perez MD;entrance
24133;17:00:00;James Juarez;entrance
24134;17:00:00;Thomas Brooks;entrance
24135;17:00:00;Evan Davidson;entrance
24136;17:00:00;Carrie Hansen;entrance
24137;17:00:00;Ronald Harrell;entrance
24138;17:01:00;Daniel Jones;drinks
24139;17:01:00;Joseph Crawford;drinks
24140;17:01:00;Austin Baker;checkout and leave
24141;17:01:00;Ashley Stafford;drinks
24142;17:01:00;James Dyer;dairy
24143;17:01:00;Dawn Wright;fruit
24144;17:01:00;Deanna Moore;dairy
24145;17:01:00;Ronald Sanders;checkout and leave
24146;17:01:00;Holly Sanchez;spices
24147;17:01:00;Sierra Coleman;spices
24148;17:01:00;Patrick Fernandez;fruit
24149;17:01:00;James Brock;dairy
24150;17:01:00;Glenn Nicholson;fruit
24151;17:01:00;Wendy Solis;checkout and leave
24152;17:01:00;Michael Allen;drinks
24153;17:01:00;Kevin Doyle;dairy
24154;17:01:00;Scott Nguyen;fruit
24155;17:01:00;Brianna Horn;dairy
24156;17:01:00;Brenda Gibson;dairy
24157;17:01:00;Valerie Meza DDS;spices
24158;17:01:00;Anthony Williams;fruit
24159;17:01:00;Hannah Brady;dairy
24160;17:01:00;Erin Forbes;drinks
24161;17:01:00;Sean Barr;dairy
24162;17:01:00;Jamie Costa;fruit
24163;17:01:00;Sherri Pope;fruit
24164;17:01:00;Raven Martinez;drinks
24165;17:01:00;James Taylor;dairy
24166;17:01:00;Mary Hull;fruit
24167;17:01:00;Angela Jordan;dairy
24168;17:01:00;Larry Thomas;dairy
24169;17:01:00;Justin Chavez;dairy
24170;17:01:00;Susan Floyd;fruit
24171;17:01:00;Rachel Fowler;spices
24172;17:01:00;Justin Robinson;spices
24173;17:01:00;Mark Vance;dairy
24174;17:01:00;Nancy Gardner;dairy
24175;17:01:00;April Perez MD;spices
24176;17:01:00;James Juarez;spices
24177;17:01:00;Thomas Brooks;fruit
24178;17:01:00;Evan Davidson;dairy
24179;17:01:00;Carrie Hansen;spices
24180;17:01:00;Ronald Harrell;spices
24181;17:01:00;Nicholas Williams;entrance
24182;17:01:00;Sandra Stephens;entrance
24183;17:02:00;Daniel Jones;fruit
24184;17:02:00;Joseph Crawford;checkout and leave
24185;17:02:00;Ashley Stafford;fruit
24186;17:02:00;James Dyer;fruit
24187;17:02:00;Dawn Wright;checkout and leave
24188;17:02:00;Deanna Moore;dairy
24189;17:02:00;Holly Sanchez;fruit
24190;17:02:00;Sierra Coleman;drinks
24191;17:02:00;Patrick Fernandez;dairy
24192;17:02:00;James Brock;checkout and leave
24193;17:02:00;Glenn Nicholson;drinks
24194;17:02:00;Michael Allen;dairy
24195;17:02:00;Kevin Doyle;drinks
24196;17:02:00;Scott Nguyen;dairy
24197;17:02:00;Brianna Horn;dairy
24198;17:02:00;Brenda Gibson;dairy
24199;17:02:00;Valerie Meza DDS;fruit
24200;17:02:00;Anthony Williams;drinks
24201;17:02:00;Hannah Brady;drinks
24202;17:02:00;Erin Forbes;dairy
24203;17:02:00;Sean Barr;fruit
24204;17:02:00;Jamie Costa;fruit
24205;17:02:00;Sherri Pope;fruit
24206;17:02:00;Raven Martinez;drinks
24207;17:02:00;James Taylor;dairy
24208;17:02:00;Mary Hull;fruit
24209;17:02:00;Angela Jordan;spices
24210;17:02:00;Larry Thomas;checkout and leave
24211;17:02:00;Justin Chavez;checkout and leave
24212;17:02:00;Susan Floyd;dairy
24213;17:02:00;Rachel Fowler;dairy
24214;17:02:00;Justin Robinson;dairy
24215;17:02:00;Mark Vance;dairy
24216;17:02:00;Nancy Gardner;dairy
24217;17:02:00;April Perez MD;drinks
24218;17:02:00;James Juarez;drinks
24219;17:02:00;Thomas Brooks;dairy
24220;17:02:00;Evan Davidson;fruit
24221;17:02:00;Carrie Hansen;checkout and leave
24222;17:02:00;Ronald Harrell;dairy
24223;17:02:00;Nicholas Williams;drinks
24224;17:02:00;Sandra Stephens;spices
24225;17:02:00;Justin Mills;entrance
24226;17:02:00;Joseph Simpson;entrance
24227;17:02:00;Kristy Green;entrance
24228;17:03:00;Daniel Jones;spices
24229;17:03:00;Ashley Stafford;spices
24230;17:03:00;James Dyer;dairy
24231;17:03:00;Deanna Moore;checkout and leave
24232;17:03:00;Holly Sanchez;dairy
24233;17:03:00;Sierra Coleman;spices
24234;17:03:00;Patrick Fernandez;fruit
24235;17:03:00;Glenn Nicholson;dairy
24236;17:03:00;Michael Allen;drinks
24237;17:03:00;Kevin Doyle;checkout and leave
24238;17:03:00;Scott Nguyen;dairy
24239;17:03:00;Brianna Horn;fruit
24240;17:03:00;Brenda Gibson;dairy
24241;17:03:00;Valerie Meza DDS;dairy
24242;17:03:00;Anthony Williams;drinks
24243;17:03:00;Hannah Brady;spices
24244;17:03:00;Erin Forbes;dairy
24245;17:03:00;Sean Barr;dairy
24246;17:03:00;Jamie Costa;fruit
24247;17:03:00;Sherri Pope;dairy
24248;17:03:00;Raven Martinez;dairy
24249;17:03:00;James Taylor;drinks
24250;17:03:00;Mary Hull;spices
24251;17:03:00;Angela Jordan;dairy
24252;17:03:00;Justin Chavez;checkout and leave
24253;17:03:00;Susan Floyd;checkout and leave
24254;17:03:00;Rachel Fowler;dairy
24255;17:03:00;Justin Robinson;dairy
24256;17:03:00;Mark Vance;fruit
24257;17:03:00;Nancy Gardner;fruit
24258;17:03:00;April Perez MD;dairy
24259;17:03:00;James Juarez;dairy
24260;17:03:00;Thomas Brooks;fruit
24261;17:03:00;Evan Davidson;spices
24262;17:03:00;Ronald Harrell;dairy
24263;17:03:00;Nicholas Williams;dairy
24264;17:03:00;Sandra Stephens;dairy
24265;17:03:00;Justin Mills;spices
24266;17:03:00;Joseph Simpson;drinks
24267;17:03:00;Kristy Green;drinks
24268;17:03:00;Timothy Peters;entrance
24269;17:03:00;Chelsea Gonzalez;entrance
24270;17:04:00;Daniel Jones;drinks
24271;17:04:00;Ashley Stafford;drinks
24272;17:04:00;James Dyer;fruit
24273;17:04:00;Holly Sanchez;dairy
24274;17:04:00;Sierra Coleman;dairy
24275;17:04:00;Patrick Fernandez;checkout and leave
24276;17:04:00;Glenn Nicholson;fruit
24277;17:04:00;Michael Allen;fruit
24278;17:04:00;Scott Nguyen;fruit
24279;17:04:00;Brianna Horn;dairy
24280;17:04:00;Brenda Gibson;checkout and leave
24281;17:04:00;Valerie Meza DDS;drinks
24282;17:04:00;Anthony Williams;drinks
24283;17:04:00;Hannah Brady;drinks
24284;17:04:00;Erin Forbes;fruit
24285;17:04:00;Sean Barr;checkout and leave
24286;17:04:00;Jamie Costa;dairy
24287;17:04:00;Sherri Pope;checkout and leave
24288;17:04:00;Raven Martinez;dairy
24289;17:04:00;James Taylor;fruit
24290;17:04:00;Mary Hull;fruit
24291;17:04:00;Angela Jordan;checkout and leave
24292;17:04:00;Susan Floyd;checkout and leave
24293;17:04:00;Rachel Fowler;fruit
24294;17:04:00;Justin Robinson;checkout and leave
24295;17:04:00;Mark Vance;checkout and leave
24296;17:04:00;Nancy Gardner;dairy
24297;17:04:00;April Perez MD;dairy
24298;17:04:00;James Juarez;fruit
24299;17:04:00;Thomas Brooks;drinks
24300;17:04:00;Evan Davidson;fruit
24301;17:04:00;Ronald Harrell;checkout and leave
24302;17:04:00;Nicholas Williams;spices
24303;17:04:00;Sandra Stephens;checkout and leave
24304;17:04:00;Justin Mills;dairy
24305;17:04:00;Joseph Simpson;dairy
24306;17:04:00;Kristy Green;checkout and leave
24307;17:04:00;Timothy Peters;fruit
24308;17:04:00;Chelsea Gonzalez;drinks
24309;17:04:00;Alan Miller;entrance
24310;17:04:00;Andrea Griffin;entrance
24311;17:04:00;Anne Smith;entrance
24312;17:04:00;Amanda Henry;entrance
24313;17:04:00;Patrick Medina;entrance
24314;17:04:00;Kayla Jones;entrance
24315;17:04:00;Valerie Perez;entrance
24316;17:04:00;Matthew Reese;entrance
24317;17:05:00;Daniel Jones;drinks
24318;17:05:00;Ashley Stafford;dairy
24319;17:05:00;James Dyer;fruit
24320;17:05:00;Holly Sanchez;dairy
24321;17:05:00;Sierra Coleman;fruit
24322;17:05:00;Glenn Nicholson;spices
24323;17:05:00;Michael Allen;dairy
24324;17:05:00;Scott Nguyen;dairy
24325;17:05:00;Brianna Horn;dairy
24326;17:05:00;Valerie Meza DDS;drinks
24327;17:05:00;Anthony Williams;checkout and leave
24328;17:05:00;Hannah Brady;drinks
24329;17:05:00;Erin Forbes;spices
24330;17:05:00;Jamie Costa;checkout and leave
24331;17:05:00;Raven Martinez;fruit
24332;17:05:00;James Taylor;fruit
24333;17:05:00;Mary Hull;dairy
24334;17:05:00;Susan Floyd;checkout and leave
24335;17:05:00;Rachel Fowler;dairy
24336;17:05:00;Mark Vance;checkout and leave
24337;17:05:00;Nancy Gardner;dairy
24338;17:05:00;April Perez MD;drinks
24339;17:05:00;James Juarez;fruit
24340;17:05:00;Thomas Brooks;spices
24341;17:05:00;Evan Davidson;dairy
24342;17:05:00;Nicholas Williams;drinks
24343;17:05:00;Justin Mills;drinks
24344;17:05:00;Joseph Simpson;drinks
24345;17:05:00;Timothy Peters;spices
24346;17:05:00;Chelsea Gonzalez;dairy
24347;17:05:00;Alan Miller;drinks
24348;17:05:00;Andrea Griffin;dairy
24349;17:05:00;Anne Smith;fruit
24350;17:05:00;Amanda Henry;fruit
24351;17:05:00;Patrick Medina;dairy
24352;17:05:00;Kayla Jones;fruit
24353;17:05:00;Valerie Perez;drinks
24354;17:05:00;Matthew Reese;fruit
24355;17:05:00;Erica Jackson;entrance
24356;17:05:00;Brian Morton;entrance
24357;17:05:00;Ryan Hines;entrance
24358;17:06:00;Daniel Jones;dairy
24359;17:06:00;Ashley Stafford;dairy
24360;17:06:00;James Dyer;checkout and leave
24361;17:06:00;Holly Sanchez;checkout and leave
24362;17:06:00;Sierra Coleman;fruit
24363;17:06:00;Glenn Nicholson;spices
24364;17:06:00;Michael Allen;fruit
24365;17:06:00;Scott Nguyen;drinks
24366;17:06:00;Brianna Horn;fruit
24367;17:06:00;Valerie Meza DDS;drinks
24368;17:06:00;Hannah Brady;dairy
24369;17:06:00;Erin Forbes;dairy
24370;17:06:00;Raven Martinez;fruit
24371;17:06:00;James Taylor;fruit
24372;17:06:00;Mary Hull;dairy
24373;17:06:00;Rachel Fowler;drinks
24374;17:06:00;Nancy Gardner;dairy
24375;17:06:00;April Perez MD;spices
24376;17:06:00;James Juarez;drinks
24377;17:06:00;Thomas Brooks;spices
24378;17:06:00;Evan Davidson;fruit
24379;17:06:00;Nicholas Williams;checkout and leave
24380;17:06:00;Justin Mills;drinks
24381;17:06:00;Joseph Simpson;dairy
24382;17:06:00;Timothy Peters;fruit
24383;17:06:00;Chelsea Gonzalez;dairy
24384;17:06:00;Alan Miller;dairy
24385;17:06:00;Andrea Griffin;checkout and leave
24386;17:06:00;Anne Smith;fruit
24387;17:06:00;Amanda Henry;dairy
24388;17:06:00;Patrick Medina;drinks
24389;17:06:00;Kayla Jones;checkout and leave
24390;17:06:00;Valerie Perez;fruit
24391;17:06:00;Matthew Reese;dairy
24392;17:06:00;Erica Jackson;dairy
24393;17:06:00;Brian Morton;drinks
24394;17:06:00;Ryan Hines;fruit
24395;17:06:00;Patrick Parsons;entrance
24396;17:06:00;Christopher Hill;entrance
24397;17:06:00;Robin Armstrong;entrance
24398;17:06:00;Chase Fuentes;entrance
24399;17:06:00;Ryan Rogers;entrance
24400;17:06:00;Amanda Barber;entrance
24401;17:06:00;Katherine Houston;entrance
24402;17:06:00;Melissa Martin;entrance
24403;17:06:00;Corey Rivera;entrance
24404;17:06:00;Chelsea Baxter;entrance
24405;17:07:00;Daniel Jones;drinks
24406;17:07:00;Ashley Stafford;dairy
24407;17:07:00;Holly Sanchez;checkout and leave
24408;17:07:00;Sierra Coleman;fruit
24409;17:07:00;Glenn Nicholson;checkout and leave
24410;17:07:00;Michael Allen;drinks
24411;17:07:00;Scott Nguyen;drinks
