;time;customer;location
16788;13:42:00;Darlene Freeman;checkout and leave
16789;13:42:00;Alexis Cameron;dairy
16790;13:42:00;Wesley Clark;drinks
16791;13:42:00;Dawn Moore;dairy
16792;13:42:00;Michael Martinez;checkout and leave
16793;13:42:00;Michael Odonnell;fruit
16794;13:42:00;Benjamin Garrett;dairy
16795;13:42:00;Michelle Cruz;spices
16796;13:42:00;Stephanie Walker;dairy
16797;13:42:00;Dan Hensley;checkout and leave
16798;13:42:00;Steven Murillo;dairy
16799;13:42:00;Oscar Hughes;checkout and leave
16800;13:42:00;Megan Perez;dairy
16801;13:42:00;Jamie Prince;drinks
16802;13:42:00;Benjamin Stone;fruit
16803;13:42:00;Shelia Johnson;dairy
16804;13:42:00;Mike Reynolds;dairy
16805;13:42:00;Tammy Pratt;drinks
16806;13:42:00;Amanda Taylor;checkout and leave
16807;13:42:00;Maureen Ferguson;dairy
16808;13:42:00;Keith Perkins;fruit
16809;13:42:00;Bernard Taylor;fruit
16810;13:42:00;Sabrina Cross;dairy
16811;13:42:00;Heather Johnson;spices
16812;13:42:00;Mary Nelson;drinks
16813;13:42:00;Anthony Johnson;checkout and leave
16814;13:42:00;Michelle Carter;dairy
16815;13:42:00;Ashley Hughes;dairy
16816;13:42:00;Brenda Huber;dairy
16817;13:42:00;Laurie Olson;dairy
16818;13:42:00;Kevin Green;dairy
16819;13:42:00;Kristi Mendez;drinks
16820;13:42:00;James Hughes;checkout and leave
16821;13:42:00;Lauren Duarte;fruit
16822;13:42:00;Christopher Reynolds;fruit
16823;13:42:00;Andrew Thompson;dairy
16824;13:42:00;Scott Cole MD;spices
16825;13:42:00;Gerald Wilkerson;drinks
16826;13:42:00;Mr. Marc Pearson;spices
16827;13:42:00;Mary Garcia;entrance
16828;13:42:00;Katie White;entrance
16829;13:42:00;Troy White;entrance
16830;13:43:00;Christopher Ford;dairy
16831;13:43:00;Kimberly Stephens;spices
16832;13:43:00;Brandon Brown;fruit
16833;13:43:00;Andrew Wheeler;drinks
16834;13:43:00;Shari Collins;checkout and leave
16835;13:43:00;Alexis Cameron;dairy
16836;13:43:00;Wesley Clark;dairy
16837;13:43:00;Dawn Moore;dairy
16838;13:43:00;Michael Odonnell;drinks
16839;13:43:00;Benjamin Garrett;spices
16840;13:43:00;Michelle Cruz;dairy
16841;13:43:00;Stephanie Walker;fruit
16842;13:43:00;Steven Murillo;dairy
16843;13:43:00;Megan Perez;checkout and leave
16844;13:43:00;Jamie Prince;spices
16845;13:43:00;Benjamin Stone;fruit
16846;13:43:00;Shelia Johnson;drinks
16847;13:43:00;Mike Reynolds;checkout and leave
16848;13:43:00;Tammy Pratt;dairy
16849;13:43:00;Maureen Ferguson;drinks
16850;13:43:00;Keith Perkins;dairy
16851;13:43:00;Bernard Taylor;dairy
16852;13:43:00;Sabrina Cross;fruit
16853;13:43:00;Heather Johnson;dairy
16854;13:43:00;Mary Nelson;drinks
16855;13:43:00;Michelle Carter;spices
16856;13:43:00;Ashley Hughes;fruit
16857;13:43:00;Brenda Huber;dairy
16858;13:43:00;Laurie Olson;checkout and leave
16859;13:43:00;Kevin Green;fruit
16860;13:43:00;Kristi Mendez;fruit
16861;13:43:00;Lauren Duarte;fruit
16862;13:43:00;Christopher Reynolds;dairy
16863;13:43:00;Andrew Thompson;fruit
16864;13:43:00;Scott Cole MD;drinks
16865;13:43:00;Gerald Wilkerson;drinks
16866;13:43:00;Mr. Marc Pearson;drinks
16867;13:43:00;Mary Garcia;dairy
16868;13:43:00;Katie White;spices
16869;13:43:00;Troy White;drinks
16870;13:43:00;Tracy Johnson;entrance
16871;13:43:00;Mr. Adam Goodman;entrance
16872;13:43:00;Lisa Stewart;entrance
16873;13:44:00;Christopher Ford;spices
16874;13:44:00;Kimberly Stephens;dairy
16875;13:44:00;Brandon Brown;drinks
16876;13:44:00;Andrew Wheeler;dairy
16877;13:44:00;Alexis Cameron;fruit
16878;13:44:00;Wesley Clark;spices
16879;13:44:00;Dawn Moore;spices
16880;13:44:00;Michael Odonnell;fruit
16881;13:44:00;Benjamin Garrett;dairy
16882;13:44:00;Michelle Cruz;drinks
16883;13:44:00;Stephanie Walker;dairy
16884;13:44:00;Steven Murillo;dairy
16885;13:44:00;Jamie Prince;dairy
16886;13:44:00;Benjamin Stone;fruit
16887;13:44:00;Shelia Johnson;fruit
16888;13:44:00;Tammy Pratt;spices
16889;13:44:00;Maureen Ferguson;checkout and leave
16890;13:44:00;Keith Perkins;dairy
16891;13:44:00;Bernard Taylor;dairy
16892;13:44:00;Sabrina Cross;checkout and leave
16893;13:44:00;Heather Johnson;dairy
16894;13:44:00;Mary Nelson;checkout and leave
16895;13:44:00;Michelle Carter;fruit
16896;13:44:00;Ashley Hughes;spices
16897;13:44:00;Brenda Huber;drinks
16898;13:44:00;Kevin Green;fruit
16899;13:44:00;Kristi Mendez;dairy
16900;13:44:00;Lauren Duarte;dairy
16901;13:44:00;Christopher Reynolds;dairy
16902;13:44:00;Andrew Thompson;drinks
16903;13:44:00;Scott Cole MD;dairy
16904;13:44:00;Gerald Wilkerson;fruit
16905;13:44:00;Mr. Marc Pearson;fruit
16906;13:44:00;Mary Garcia;spices
16907;13:44:00;Katie White;spices
16908;13:44:00;Troy White;drinks
16909;13:44:00;Tracy Johnson;spices
16910;13:44:00;Mr. Adam Goodman;drinks
16911;13:44:00;Lisa Stewart;drinks
16912;13:44:00;Eric Burton;entrance
16913;13:44:00;Melanie Stephens;entrance
16914;13:45:00;Christopher Ford;spices
16915;13:45:00;Kimberly Stephens;dairy
16916;13:45:00;Brandon Brown;dairy
16917;13:45:00;Andrew Wheeler;dairy
16918;13:45:00;Alexis Cameron;fruit
16919;13:45:00;Wesley Clark;spices
16920;13:45:00;Dawn Moore;spices
16921;13:45:00;Michael Odonnell;dairy
16922;13:45:00;Benjamin Garrett;dairy
16923;13:45:00;Michelle Cruz;fruit
16924;13:45:00;Stephanie Walker;dairy
16925;13:45:00;Steven Murillo;fruit
16926;13:45:00;Jamie Prince;drinks
16927;13:45:00;Benjamin Stone;fruit
16928;13:45:00;Shelia Johnson;dairy
16929;13:45:00;Tammy Pratt;dairy
16930;13:45:00;Keith Perkins;checkout and leave
16931;13:45:00;Bernard Taylor;dairy
16932;13:45:00;Heather Johnson;fruit
16933;13:45:00;Michelle Carter;checkout and leave
16934;13:45:00;Ashley Hughes;spices
16935;13:45:00;Brenda Huber;dairy
16936;13:45:00;Kevin Green;spices
16937;13:45:00;Kristi Mendez;spices
16938;13:45:00;Lauren Duarte;fruit
16939;13:45:00;Christopher Reynolds;checkout and leave
16940;13:45:00;Andrew Thompson;dairy
16941;13:45:00;Scott Cole MD;fruit
16942;13:45:00;Gerald Wilkerson;drinks
16943;13:45:00;Mr. Marc Pearson;dairy
16944;13:45:00;Mary Garcia;drinks
16945;13:45:00;Katie White;dairy
16946;13:45:00;Troy White;drinks
16947;13:45:00;Tracy Johnson;checkout and leave
16948;13:45:00;Mr. Adam Goodman;fruit
16949;13:45:00;Lisa Stewart;checkout and leave
16950;13:45:00;Eric Burton;drinks
16951;13:45:00;Melanie Stephens;dairy
16952;13:45:00;Kim Melendez;entrance
16953;13:45:00;Michael Nelson;entrance
16954;13:45:00;Brian Barr Jr.;entrance
16955;13:45:00;Anthony Santana;entrance
16956;13:45:00;Cody Kelly DDS;entrance
16957;13:45:00;Jonathan Palmer;entrance
16958;13:46:00;Christopher Ford;checkout and leave
16959;13:46:00;Kimberly Stephens;dairy
16960;13:46:00;Brandon Brown;dairy
16961;13:46:00;Andrew Wheeler;drinks
16962;13:46:00;Alexis Cameron;dairy
16963;13:46:00;Wesley Clark;fruit
16964;13:46:00;Dawn Moore;dairy
16965;13:46:00;Michael Odonnell;drinks
16966;13:46:00;Benjamin Garrett;drinks
16967;13:46:00;Michelle Cruz;drinks
16968;13:46:00;Stephanie Walker;dairy
16969;13:46:00;Steven Murillo;fruit
16970;13:46:00;Jamie Prince;drinks
16971;13:46:00;Benjamin Stone;dairy
16972;13:46:00;Shelia Johnson;dairy
16973;13:46:00;Tammy Pratt;fruit
16974;13:46:00;Bernard Taylor;spices
16975;13:46:00;Heather Johnson;fruit
16976;13:46:00;Ashley Hughes;dairy
16977;13:46:00;Brenda Huber;fruit
16978;13:46:00;Kevin Green;dairy
16979;13:46:00;Kristi Mendez;drinks
16980;13:46:00;Lauren Duarte;fruit
16981;13:46:00;Andrew Thompson;fruit
16982;13:46:00;Scott Cole MD;dairy
16983;13:46:00;Gerald Wilkerson;spices
16984;13:46:00;Mr. Marc Pearson;checkout and leave
16985;13:46:00;Mary Garcia;fruit
16986;13:46:00;Katie White;drinks
16987;13:46:00;Troy White;dairy
16988;13:46:00;Mr. Adam Goodman;fruit
16989;13:46:00;Eric Burton;drinks
16990;13:46:00;Melanie Stephens;drinks
16991;13:46:00;Kim Melendez;dairy
16992;13:46:00;Michael Nelson;fruit
16993;13:46:00;Brian Barr Jr.;dairy
16994;13:46:00;Anthony Santana;spices
16995;13:46:00;Cody Kelly DDS;dairy
16996;13:46:00;Jonathan Palmer;spices
16997;13:46:00;Tammy Gardner;entrance
16998;13:46:00;Kimberly Wilson;entrance
16999;13:46:00;Angel Hill;entrance
17000;13:46:00;Erin Andrews;entrance
17001;13:47:00;Kimberly Stephens;spices
17002;13:47:00;Brandon Brown;checkout and leave
17003;13:47:00;Andrew Wheeler;drinks
17004;13:47:00;Alexis Cameron;dairy
17005;13:47:00;Wesley Clark;checkout and leave
17006;13:47:00;Dawn Moore;drinks
17007;13:47:00;Michael Odonnell;checkout and leave
17008;13:47:00;Benjamin Garrett;checkout and leave
17009;13:47:00;Michelle Cruz;drinks
17010;13:47:00;Stephanie Walker;checkout and leave
17011;13:47:00;Steven Murillo;checkout and leave
17012;13:47:00;Jamie Prince;fruit
17013;13:47:00;Benjamin Stone;spices
17014;13:47:00;Shelia Johnson;spices
17015;13:47:00;Tammy Pratt;dairy
17016;13:47:00;Bernard Taylor;fruit
17017;13:47:00;Heather Johnson;checkout and leave
17018;13:47:00;Ashley Hughes;spices
17019;13:47:00;Brenda Huber;spices
17020;13:47:00;Kevin Green;spices
17021;13:47:00;Kristi Mendez;dairy
17022;13:47:00;Lauren Duarte;dairy
17023;13:47:00;Andrew Thompson;spices
17024;13:47:00;Scott Cole MD;dairy
17025;13:47:00;Gerald Wilkerson;dairy
17026;13:47:00;Mary Garcia;drinks
17027;13:47:00;Katie White;drinks
17028;13:47:00;Troy White;drinks
17029;13:47:00;Mr. Adam Goodman;dairy
17030;13:47:00;Eric Burton;dairy
17031;13:47:00;Melanie Stephens;dairy
17032;13:47:00;Kim Melendez;dairy
17033;13:47:00;Michael Nelson;dairy
17034;13:47:00;Brian Barr Jr.;drinks
17035;13:47:00;Anthony Santana;drinks
17036;13:47:00;Cody Kelly DDS;drinks
17037;13:47:00;Jonathan Palmer;fruit
17038;13:47:00;Tammy Gardner;drinks
17039;13:47:00;Kimberly Wilson;drinks
17040;13:47:00;Angel Hill;drinks
17041;13:47:00;Erin Andrews;drinks
17042;13:47:00;Austin Walter;entrance
17043;13:47:00;Andrew Stevens;entrance
17044;13:47:00;Donna Ortiz;entrance
17045;13:47:00;Jasmine Morrow;entrance
17046;13:48:00;Kimberly Stephens;dairy
17047;13:48:00;Andrew Wheeler;checkout and leave
17048;13:48:00;Alexis Cameron;fruit
17049;13:48:00;Dawn Moore;drinks
17050;13:48:00;Benjamin Garrett;checkout and leave
17051;13:48:00;Michelle Cruz;dairy
17052;13:48:00;Steven Murillo;checkout and leave
17053;13:48:00;Jamie Prince;dairy
17054;13:48:00;Benjamin Stone;dairy
17055;13:48:00;Shelia Johnson;dairy
17056;13:48:00;Tammy Pratt;dairy
17057;13:48:00;Bernard Taylor;checkout and leave
17058;13:48:00;Ashley Hughes;spices
17059;13:48:00;Brenda Huber;spices
17060;13:48:00;Kevin Green;checkout and leave
17061;13:48:00;Kristi Mendez;drinks
17062;13:48:00;Lauren Duarte;dairy
17063;13:48:00;Andrew Thompson;dairy
17064;13:48:00;Scott Cole MD;drinks
17065;13:48:00;Gerald Wilkerson;drinks
17066;13:48:00;Mary Garcia;dairy
17067;13:48:00;Katie White;fruit
17068;13:48:00;Troy White;fruit
17069;13:48:00;Mr. Adam Goodman;dairy
17070;13:48:00;Eric Burton;drinks
17071;13:48:00;Melanie Stephens;fruit
17072;13:48:00;Kim Melendez;dairy
17073;13:48:00;Michael Nelson;fruit
17074;13:48:00;Brian Barr Jr.;drinks
17075;13:48:00;Anthony Santana;dairy
17076;13:48:00;Cody Kelly DDS;dairy
17077;13:48:00;Jonathan Palmer;checkout and leave
17078;13:48:00;Tammy Gardner;dairy
17079;13:48:00;Kimberly Wilson;spices
17080;13:48:00;Angel Hill;dairy
17081;13:48:00;Erin Andrews;dairy
17082;13:48:00;Austin Walter;spices
17083;13:48:00;Andrew Stevens;spices
17084;13:48:00;Donna Ortiz;dairy
17085;13:48:00;Jasmine Morrow;dairy
17086;13:48:00;Peggy Morales;entrance
17087;13:48:00;Taylor Brown;entrance
17088;13:48:00;Heather Caldwell;entrance
17089;13:48:00;Mark Arias;entrance
17090;13:48:00;Hannah White;entrance
17091;13:48:00;Timothy Garcia;entrance
17092;13:49:00;Kimberly Stephens;checkout and leave
17093;13:49:00;Alexis Cameron;dairy
17094;13:49:00;Dawn Moore;drinks
17095;13:49:00;Michelle Cruz;dairy
17096;13:49:00;Jamie Prince;dairy
17097;13:49:00;Benjamin Stone;drinks
17098;13:49:00;Shelia Johnson;dairy
17099;13:49:00;Tammy Pratt;drinks
17100;13:49:00;Ashley Hughes;fruit
17101;13:49:00;Brenda Huber;fruit
17102;13:49:00;Kristi Mendez;drinks
17103;13:49:00;Lauren Duarte;drinks
17104;13:49:00;Andrew Thompson;drinks
17105;13:49:00;Scott Cole MD;dairy
17106;13:49:00;Gerald Wilkerson;spices
17107;13:49:00;Mary Garcia;dairy
17108;13:49:00;Katie White;drinks
17109;13:49:00;Troy White;checkout and leave
17110;13:49:00;Mr. Adam Goodman;dairy
17111;13:49:00;Eric Burton;spices
17112;13:49:00;Melanie Stephens;drinks
17113;13:49:00;Kim Melendez;spices
17114;13:49:00;Michael Nelson;fruit
17115;13:49:00;Brian Barr Jr.;checkout and leave
17116;13:49:00;Anthony Santana;dairy
17117;13:49:00;Cody Kelly DDS;dairy
17118;13:49:00;Tammy Gardner;fruit
17119;13:49:00;Kimberly Wilson;fruit
17120;13:49:00;Angel Hill;checkout and leave
17121;13:49:00;Erin Andrews;dairy
17122;13:49:00;Austin Walter;dairy
17123;13:49:00;Andrew Stevens;fruit
17124;13:49:00;Donna Ortiz;spices
17125;13:49:00;Jasmine Morrow;drinks
17126;13:49:00;Peggy Morales;drinks
17127;13:49:00;Taylor Brown;drinks
17128;13:49:00;Heather Caldwell;dairy
17129;13:49:00;Mark Arias;drinks
17130;13:49:00;Hannah White;spices
17131;13:49:00;Timothy Garcia;dairy
17132;13:49:00;Amanda Underwood;entrance
17133;13:50:00;Alexis Cameron;dairy
17134;13:50:00;Dawn Moore;dairy
17135;13:50:00;Michelle Cruz;drinks
17136;13:50:00;Jamie Prince;dairy
17137;13:50:00;Benjamin Stone;dairy
17138;13:50:00;Shelia Johnson;fruit
17139;13:50:00;Tammy Pratt;dairy
17140;13:50:00;Ashley Hughes;dairy
17141;13:50:00;Brenda Huber;dairy
17142;13:50:00;Kristi Mendez;fruit
17143;13:50:00;Lauren Duarte;dairy
17144;13:50:00;Andrew Thompson;fruit
17145;13:50:00;Scott Cole MD;fruit
17146;13:50:00;Gerald Wilkerson;fruit
17147;13:50:00;Mary Garcia;fruit
17148;13:50:00;Katie White;checkout and leave
17149;13:50:00;Mr. Adam Goodman;spices
17150;13:50:00;Eric Burton;dairy
17151;13:50:00;Melanie Stephens;spices
17152;13:50:00;Kim Melendez;dairy
17153;13:50:00;Michael Nelson;dairy
17154;13:50:00;Anthony Santana;fruit
17155;13:50:00;Cody Kelly DDS;fruit
17156;13:50:00;Tammy Gardner;drinks
17157;13:50:00;Kimberly Wilson;spices
17158;13:50:00;Erin Andrews;dairy
17159;13:50:00;Austin Walter;spices
17160;13:50:00;Andrew Stevens;dairy
17161;13:50:00;Donna Ortiz;dairy
17162;13:50:00;Jasmine Morrow;dairy
17163;13:50:00;Peggy Morales;spices
17164;13:50:00;Taylor Brown;fruit
17165;13:50:00;Heather Caldwell;spices
17166;13:50:00;Mark Arias;drinks
17167;13:50:00;Hannah White;dairy
17168;13:50:00;Timothy Garcia;dairy
17169;13:50:00;Amanda Underwood;fruit
17170;13:50:00;Justin Cain;entrance
17171;13:50:00;James Fowler;entrance
17172;13:50:00;Melissa Rosales;entrance
17173;13:50:00;Amber Barrera;entrance
17174;13:51:00;Alexis Cameron;checkout and leave
17175;13:51:00;Dawn Moore;dairy
17176;13:51:00;Michelle Cruz;drinks
17177;13:51:00;Jamie Prince;dairy
17178;13:51:00;Benjamin Stone;checkout and leave
17179;13:51:00;Shelia Johnson;checkout and leave
17180;13:51:00;Tammy Pratt;checkout and leave
17181;13:51:00;Ashley Hughes;spices
17182;13:51:00;Brenda Huber;dairy
17183;13:51:00;Kristi Mendez;drinks
17184;13:51:00;Lauren Duarte;checkout and leave
17185;13:51:00;Andrew Thompson;dairy
17186;13:51:00;Scott Cole MD;fruit
17187;13:51:00;Gerald Wilkerson;fruit
17188;13:51:00;Mary Garcia;dairy
17189;13:51:00;Mr. Adam Goodman;drinks
17190;13:51:00;Eric Burton;spices
17191;13:51:00;Melanie Stephens;drinks
17192;13:51:00;Kim Melendez;spices
17193;13:51:00;Michael Nelson;dairy
17194;13:51:00;Anthony Santana;checkout and leave
17195;13:51:00;Cody Kelly DDS;dairy
17196;13:51:00;Tammy Gardner;drinks
17197;13:51:00;Kimberly Wilson;fruit
17198;13:51:00;Erin Andrews;fruit
17199;13:51:00;Austin Walter;fruit
17200;13:51:00;Andrew Stevens;dairy
17201;13:51:00;Donna Ortiz;fruit
17202;13:51:00;Jasmine Morrow;drinks
17203;13:51:00;Peggy Morales;drinks
17204;13:51:00;Taylor Brown;fruit
17205;13:51:00;Heather Caldwell;drinks
17206;13:51:00;Mark Arias;drinks
17207;13:51:00;Hannah White;dairy
17208;13:51:00;Timothy Garcia;dairy
17209;13:51:00;Amanda Underwood;dairy
17210;13:51:00;Justin Cain;fruit
17211;13:51:00;James Fowler;drinks
17212;13:51:00;Melissa Rosales;spices
17213;13:51:00;Amber Barrera;dairy
17214;13:51:00;Samuel Mack;entrance
17215;13:51:00;Mackenzie Mitchell;entrance
17216;13:51:00;Cynthia Floyd;entrance
17217;13:51:00;Anthony Mueller;entrance
17218;13:51:00;Robert Moore;entrance
17219;13:51:00;Timothy Thompson MD;entrance
17220;13:51:00;Debra Schroeder;entrance
17221;13:51:00;Christina Turner;entrance
17222;13:52:00;Dawn Moore;fruit
17223;13:52:00;Michelle Cruz;spices
17224;13:52:00;Jamie Prince;dairy
17225;13:52:00;Shelia Johnson;checkout and leave
17226;13:52:00;Ashley Hughes;checkout and leave
17227;13:52:00;Brenda Huber;fruit
17228;13:52:00;Kristi Mendez;checkout and leave
17229;13:52:00;Andrew Thompson;drinks
17230;13:52:00;Scott Cole MD;dairy
17231;13:52:00;Gerald Wilkerson;dairy
17232;13:52:00;Mary Garcia;dairy
17233;13:52:00;Mr. Adam Goodman;drinks
17234;13:52:00;Eric Burton;fruit
17235;13:52:00;Melanie Stephens;drinks
17236;13:52:00;Kim Melendez;spices
17237;13:52:00;Michael Nelson;drinks
17238;13:52:00;Cody Kelly DDS;drinks
17239;13:52:00;Tammy Gardner;dairy
17240;13:52:00;Kimberly Wilson;dairy
17241;13:52:00;Erin Andrews;spices
17242;13:52:00;Austin Walter;dairy
17243;13:52:00;Andrew Stevens;checkout and leave
17244;13:52:00;Donna Ortiz;dairy
17245;13:52:00;Jasmine Morrow;fruit
17246;13:52:00;Peggy Morales;drinks
17247;13:52:00;Taylor Brown;drinks
17248;13:52:00;Heather Caldwell;dairy
17249;13:52:00;Mark Arias;checkout and leave
17250;13:52:00;Hannah White;dairy
17251;13:52:00;Timothy Garcia;drinks
17252;13:52:00;Amanda Underwood;spices
17253;13:52:00;Justin Cain;spices
17254;13:52:00;James Fowler;dairy
17255;13:52:00;Melissa Rosales;fruit
17256;13:52:00;Amber Barrera;fruit
17257;13:52:00;Samuel Mack;dairy
17258;13:52:00;Mackenzie Mitchell;dairy
17259;13:52:00;Cynthia Floyd;dairy
17260;13:52:00;Anthony Mueller;fruit
17261;13:52:00;Robert Moore;dairy
17262;13:52:00;Timothy Thompson MD;fruit
17263;13:52:00;Debra Schroeder;spices
17264;13:52:00;Christina Turner;spices
17265;13:52:00;Debra Sutton;entrance
17266;13:52:00;Juan Lambert;entrance
17267;13:52:00;Timothy Salinas;entrance
17268;13:52:00;Alicia Warren;entrance
17269;13:52:00;Suzanne Miller;entrance
17270;13:52:00;Mary Flores;entrance
17271;13:52:00;Rachel Smith;entrance
17272;13:52:00;Sarah Snyder;entrance
17273;13:52:00;Lisa Williams;entrance
17274;13:53:00;Dawn Moore;checkout and leave
17275;13:53:00;Michelle Cruz;dairy
17276;13:53:00;Jamie Prince;checkout and leave
17277;13:53:00;Ashley Hughes;checkout and leave
17278;13:53:00;Brenda Huber;drinks
17279;13:53:00;Andrew Thompson;drinks
17280;13:53:00;Scott Cole MD;dairy
17281;13:53:00;Gerald Wilkerson;spices
17282;13:53:00;Mary Garcia;dairy
17283;13:53:00;Mr. Adam Goodman;dairy
17284;13:53:00;Eric Burton;checkout and leave
17285;13:53:00;Melanie Stephens;drinks
17286;13:53:00;Kim Melendez;dairy
17287;13:53:00;Michael Nelson;fruit
17288;13:53:00;Cody Kelly DDS;checkout and leave
17289;13:53:00;Tammy Gardner;dairy
17290;13:53:00;Kimberly Wilson;drinks
17291;13:53:00;Erin Andrews;dairy
17292;13:53:00;Austin Walter;fruit
17293;13:53:00;Donna Ortiz;fruit
17294;13:53:00;Jasmine Morrow;dairy
17295;13:53:00;Peggy Morales;fruit
17296;13:53:00;Taylor Brown;fruit
17297;13:53:00;Heather Caldwell;dairy
17298;13:53:00;Hannah White;dairy
17299;13:53:00;Timothy Garcia;spices
17300;13:53:00;Amanda Underwood;drinks
17301;13:53:00;Justin Cain;spices
17302;13:53:00;James Fowler;dairy
17303;13:53:00;Melissa Rosales;checkout and leave
17304;13:53:00;Amber Barrera;dairy
17305;13:53:00;Samuel Mack;dairy
17306;13:53:00;Mackenzie Mitchell;fruit
17307;13:53:00;Cynthia Floyd;checkout and leave
17308;13:53:00;Anthony Mueller;dairy
17309;13:53:00;Robert Moore;dairy
17310;13:53:00;Timothy Thompson MD;dairy
17311;13:53:00;Debra Schroeder;drinks
17312;13:53:00;Christina Turner;dairy
17313;13:53:00;Debra Sutton;dairy
17314;13:53:00;Juan Lambert;drinks
17315;13:53:00;Timothy Salinas;dairy
17316;13:53:00;Alicia Warren;spices
17317;13:53:00;Suzanne Miller;drinks
17318;13:53:00;Mary Flores;fruit
17319;13:53:00;Rachel Smith;dairy
17320;13:53:00;Sarah Snyder;dairy
17321;13:53:00;Lisa Williams;drinks
17322;13:53:00;Chelsea Foster;entrance
17323;13:53:00;Travis Cook;entrance
17324;13:54:00;Michelle Cruz;fruit
17325;13:54:00;Ashley Hughes;checkout and leave
17326;13:54:00;Brenda Huber;drinks
17327;13:54:00;Andrew Thompson;fruit
17328;13:54:00;Scott Cole MD;drinks
17329;13:54:00;Gerald Wilkerson;spices
17330;13:54:00;Mary Garcia;fruit
17331;13:54:00;Mr. Adam Goodman;checkout and leave
17332;13:54:00;Melanie Stephens;spices
17333;13:54:00;Kim Melendez;dairy
17334;13:54:00;Michael Nelson;drinks
17335;13:54:00;Tammy Gardner;spices
17336;13:54:00;Kimberly Wilson;spices
17337;13:54:00;Erin Andrews;drinks
17338;13:54:00;Austin Walter;spices
17339;13:54:00;Donna Ortiz;dairy
17340;13:54:00;Jasmine Morrow;dairy
17341;13:54:00;Peggy Morales;dairy
17342;13:54:00;Taylor Brown;drinks
17343;13:54:00;Heather Caldwell;drinks
17344;13:54:00;Hannah White;dairy
17345;13:54:00;Timothy Garcia;dairy
17346;13:54:00;Amanda Underwood;drinks
17347;13:54:00;Justin Cain;dairy
17348;13:54:00;James Fowler;checkout and leave
17349;13:54:00;Amber Barrera;dairy
17350;13:54:00;Samuel Mack;dairy
17351;13:54:00;Mackenzie Mitchell;fruit
17352;13:54:00;Anthony Mueller;dairy
17353;13:54:00;Robert Moore;fruit
17354;13:54:00;Timothy Thompson MD;spices
17355;13:54:00;Debra Schroeder;fruit
17356;13:54:00;Christina Turner;drinks
17357;13:54:00;Debra Sutton;checkout and leave
17358;13:54:00;Juan Lambert;dairy
17359;13:54:00;Timothy Salinas;checkout and leave
17360;13:54:00;Alicia Warren;spices
17361;13:54:00;Suzanne Miller;fruit
17362;13:54:00;Mary Flores;drinks
17363;13:54:00;Rachel Smith;drinks
17364;13:54:00;Sarah Snyder;fruit
17365;13:54:00;Lisa Williams;drinks
17366;13:54:00;Chelsea Foster;fruit
17367;13:54:00;Travis Cook;dairy
17368;13:54:00;Michael Page;entrance
17369;13:54:00;Evan Duarte;entrance
17370;13:54:00;Isaiah Daniels;entrance
17371;13:55:00;Michelle Cruz;dairy
17372;13:55:00;Brenda Huber;checkout and leave
17373;13:55:00;Andrew Thompson;spices
17374;13:55:00;Scott Cole MD;fruit
17375;13:55:00;Gerald Wilkerson;dairy
17376;13:55:00;Mary Garcia;drinks
17377;13:55:00;Melanie Stephens;fruit
17378;13:55:00;Kim Melendez;fruit
17379;13:55:00;Michael Nelson;spices
17380;13:55:00;Tammy Gardner;checkout and leave
17381;13:55:00;Kimberly Wilson;fruit
17382;13:55:00;Erin Andrews;drinks
17383;13:55:00;Austin Walter;fruit
17384;13:55:00;Donna Ortiz;fruit
17385;13:55:00;Jasmine Morrow;drinks
17386;13:55:00;Peggy Morales;dairy
17387;13:55:00;Taylor Brown;drinks
17388;13:55:00;Heather Caldwell;dairy
17389;13:55:00;Hannah White;fruit
17390;13:55:00;Timothy Garcia;fruit
17391;13:55:00;Amanda Underwood;dairy
17392;13:55:00;Justin Cain;fruit
17393;13:55:00;Amber Barrera;dairy
17394;13:55:00;Samuel Mack;dairy
17395;13:55:00;Mackenzie Mitchell;spices
17396;13:55:00;Anthony Mueller;checkout and leave
17397;13:55:00;Robert Moore;spices
17398;13:55:00;Timothy Thompson MD;dairy
17399;13:55:00;Debra Schroeder;dairy
17400;13:55:00;Christina Turner;fruit
17401;13:55:00;Juan Lambert;drinks
17402;13:55:00;Alicia Warren;dairy
17403;13:55:00;Suzanne Miller;dairy
17404;13:55:00;Mary Flores;fruit
17405;13:55:00;Rachel Smith;fruit
17406;13:55:00;Sarah Snyder;spices
17407;13:55:00;Lisa Williams;dairy
17408;13:55:00;Chelsea Foster;dairy
17409;13:55:00;Travis Cook;fruit
17410;13:55:00;Michael Page;dairy
17411;13:55:00;Evan Duarte;drinks
17412;13:55:00;Isaiah Daniels;spices
17413;13:55:00;Christopher Mccoy;entrance
17414;13:55:00;Julie Robbins;entrance
17415;13:55:00;Rhonda Garza;entrance
17416;13:55:00;Susan Evans;entrance
17417;13:55:00;Rachel Walker;entrance
17418;13:55:00;Joseph Cline;entrance
17419;13:56:00;Michelle Cruz;drinks
17420;13:56:00;Andrew Thompson;drinks
17421;13:56:00;Scott Cole MD;checkout and leave
17422;13:56:00;Gerald Wilkerson;drinks
17423;13:56:00;Mary Garcia;fruit
17424;13:56:00;Melanie Stephens;dairy
17425;13:56:00;Kim Melendez;spices
17426;13:56:00;Michael Nelson;checkout and leave
17427;13:56:00;Kimberly Wilson;dairy
17428;13:56:00;Erin Andrews;drinks
